Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:38:34.808000,BOT,77,,5.0,2.0,,,,0 days 00:00:35.753000,0 days 00:00:48.842000,,0 days 01:37:46.168000,0 days 01:38:35.134000,256.0,242.0,42.0,129.0,False,MEDIUM,2.0,True,Cadillac,0 days 01:35:17.714000,,1,19.0,,,False,False
0 days 01:40:46.423000,BOT,77,0 days 00:02:11.615000,6.0,2.0,,,0 days 00:01:07.213000,0 days 00:00:33.411000,0 days 00:00:30.991000,0 days 01:39:42.162000,0 days 01:40:15.573000,0 days 01:40:46.564000,268.0,304.0,303.0,254.0,False,MEDIUM,3.0,True,Cadillac,0 days 01:38:34.808000,,12,21.0,,,False,True
0 days 01:42:16.274000,BOT,77,0 days 00:01:29.851000,7.0,2.0,,,0 days 00:00:29.507000,0 days 00:00:30.811000,0 days 00:00:29.533000,0 days 01:41:16.071000,0 days 01:41:46.882000,0 days 01:42:16.415000,287.0,308.0,326.0,309.0,True,MEDIUM,4.0,True,Cadillac,0 days 01:40:46.423000,,1,21.0,,,False,True
0 days 01:43:44.703000,BOT,77,0 days 00:01:28.429000,8.0,2.0,,,0 days 00:00:28.659000,0 days 00:00:30.454000,0 days 00:00:29.316000,0 days 01:42:45.074000,0 days 01:43:15.528000,0 days 01:43:44.844000,284.0,309.0,310.0,321.0,True,MEDIUM,5.0,True,Cadillac,0 days 01:42:16.274000,,1,20.0,,,False,True
0 days 01:45:13.747000,BOT,77,0 days 00:01:29.044000,9.0,2.0,,,0 days 00:00:29.028000,0 days 00:00:30.531000,0 days 00:00:29.485000,0 days 01:44:13.872000,0 days 01:44:44.403000,0 days 01:45:13.888000,283.0,307.0,301.0,304.0,False,MEDIUM,6.0,True,Cadillac,0 days 01:43:44.703000,,1,20.0,,,False,True
0 days 01:46:42.857000,BOT,77,0 days 00:01:29.110000,10.0,2.0,,,0 days 00:00:29.212000,0 days 00:00:30.523000,0 days 00:00:29.375000,0 days 01:45:43.100000,0 days 01:46:13.623000,0 days 01:46:42.998000,282.0,301.0,306.0,304.0,False,MEDIUM,7.0,True,Cadillac,0 days 01:45:13.747000,,1,20.0,,,False,True
0 days 01:48:11.763000,BOT,77,0 days 00:01:28.906000,11.0,2.0,,,0 days 00:00:29.092000,0 days 00:00:30.411000,0 days 00:00:29.403000,0 days 01:47:12.090000,0 days 01:47:42.501000,0 days 01:48:11.904000,282.0,299.0,308.0,306.0,False,MEDIUM,8.0,True,Cadillac,0 days 01:46:42.857000,,1,20.0,,,False,True
0 days 01:49:40.312000,BOT,77,0 days 00:01:28.549000,12.0,2.0,,,0 days 00:00:29.069000,0 days 00:00:30.137000,0 days 00:00:29.343000,0 days 01:48:40.973000,0 days 01:49:11.110000,0 days 01:49:40.453000,281.0,303.0,307.0,305.0,False,MEDIUM,9.0,True,Cadillac,0 days 01:48:11.763000,,1,20.0,,,False,True
0 days 01:51:09.119000,BOT,77,0 days 00:01:28.807000,13.0,2.0,,,0 days 00:00:29.059000,0 days 00:00:30.276000,0 days 00:00:29.472000,0 days 01:50:09.512000,0 days 01:50:39.788000,0 days 01:51:09.260000,280.0,301.0,307.0,306.0,False,MEDIUM,10.0,True,Cadillac,0 days 01:49:40.312000,,1,19.0,,,False,True
0 days 01:52:37.489000,BOT,77,0 days 00:01:28.370000,14.0,2.0,,,0 days 00:00:29.001000,0 days 00:00:30.142000,0 days 00:00:29.227000,0 days 01:51:38.261000,0 days 01:52:08.403000,0 days 01:52:37.630000,281.0,301.0,310.0,305.0,True,MEDIUM,11.0,True,Cadillac,0 days 01:51:09.119000,,1,19.0,,,False,True
0 days 01:54:06.086000,BOT,77,0 days 00:01:28.597000,15.0,2.0,,,0 days 00:00:28.873000,0 days 00:00:30.347000,0 days 00:00:29.377000,0 days 01:53:06.503000,0 days 01:53:36.850000,0 days 01:54:06.227000,279.0,298.0,309.0,307.0,False,MEDIUM,12.0,True,Cadillac,0 days 01:52:37.489000,,1,19.0,,,False,True
0 days 01:55:34.658000,BOT,77,0 days 00:01:28.572000,16.0,2.0,,,0 days 00:00:29.010000,0 days 00:00:30.135000,0 days 00:00:29.427000,0 days 01:54:35.237000,0 days 01:55:05.372000,0 days 01:55:34.799000,280.0,302.0,308.0,307.0,False,MEDIUM,13.0,True,Cadillac,0 days 01:54:06.086000,,1,19.0,,,False,True
0 days 01:57:03.134000,BOT,77,0 days 00:01:28.476000,17.0,2.0,,,0 days 00:00:28.944000,0 days 00:00:30.288000,0 days 00:00:29.244000,0 days 01:56:03.743000,0 days 01:56:34.031000,0 days 01:57:03.275000,280.0,300.0,312.0,308.0,False,MEDIUM,14.0,True,Cadillac,0 days 01:55:34.658000,,1,19.0,,,False,True
0 days 01:58:31.673000,BOT,77,0 days 00:01:28.539000,18.0,2.0,,,0 days 00:00:28.686000,0 days 00:00:30.252000,0 days 00:00:29.601000,0 days 01:57:31.961000,0 days 01:58:02.213000,0 days 01:58:31.814000,281.0,300.0,305.0,311.0,False,MEDIUM,15.0,True,Cadillac,0 days 01:57:03.134000,,1,19.0,,,False,True
0 days 02:00:00.144000,BOT,77,0 days 00:01:28.471000,19.0,2.0,,,0 days 00:00:28.999000,0 days 00:00:30.169000,0 days 00:00:29.303000,0 days 01:59:00.813000,0 days 01:59:30.982000,0 days 02:00:00.285000,280.0,300.0,315.0,307.0,False,MEDIUM,16.0,True,Cadillac,0 days 01:58:31.673000,,1,19.0,,,False,True
0 days 02:01:28.712000,BOT,77,0 days 00:01:28.568000,20.0,2.0,,,0 days 00:00:28.788000,0 days 00:00:30.306000,0 days 00:00:29.474000,0 days 02:00:29.073000,0 days 02:00:59.379000,0 days 02:01:28.853000,281.0,299.0,305.0,312.0,False,MEDIUM,17.0,True,Cadillac,0 days 02:00:00.144000,,1,19.0,,,False,True
0 days 02:02:57.122000,BOT,77,0 days 00:01:28.410000,21.0,2.0,,,0 days 00:00:29.063000,0 days 00:00:30.126000,0 days 00:00:29.221000,0 days 02:01:57.916000,0 days 02:02:28.042000,0 days 02:02:57.263000,280.0,304.0,311.0,309.0,False,MEDIUM,18.0,True,Cadillac,0 days 02:01:28.712000,,1,19.0,,,False,True
0 days 02:04:25.716000,BOT,77,0 days 00:01:28.594000,22.0,2.0,,,0 days 00:00:28.938000,0 days 00:00:30.337000,0 days 00:00:29.319000,0 days 02:03:26.201000,0 days 02:03:56.538000,0 days 02:04:25.857000,282.0,300.0,307.0,310.0,False,MEDIUM,19.0,True,Cadillac,0 days 02:02:57.122000,,1,19.0,,,False,True
0 days 02:05:54.102000,BOT,77,0 days 00:01:28.386000,23.0,2.0,,,0 days 00:00:28.973000,0 days 00:00:30.100000,0 days 00:00:29.313000,0 days 02:04:54.830000,0 days 02:05:24.930000,0 days 02:05:54.243000,283.0,306.0,305.0,309.0,False,MEDIUM,20.0,True,Cadillac,0 days 02:04:25.716000,,1,18.0,,,False,True
0 days 02:07:23.813000,BOT,77,0 days 00:01:29.711000,24.0,2.0,,,0 days 00:00:30.050000,0 days 00:00:30.508000,0 days 00:00:29.153000,0 days 02:06:24.293000,0 days 02:06:54.801000,0 days 02:07:23.954000,283.0,301.0,308.0,308.0,False,MEDIUM,21.0,True,Cadillac,0 days 02:05:54.102000,,1,19.0,,,False,True
0 days 02:08:52.383000,BOT,77,0 days 00:01:28.570000,25.0,2.0,,,0 days 00:00:28.928000,0 days 00:00:30.135000,0 days 00:00:29.507000,0 days 02:07:52.882000,0 days 02:08:23.017000,0 days 02:08:52.524000,283.0,305.0,307.0,311.0,False,MEDIUM,22.0,True,Cadillac,0 days 02:07:23.813000,,1,19.0,,,False,True
0 days 02:10:21.090000,BOT,77,0 days 00:01:28.707000,26.0,2.0,,,0 days 00:00:28.948000,0 days 00:00:30.275000,0 days 00:00:29.484000,0 days 02:09:21.472000,0 days 02:09:51.747000,0 days 02:10:21.231000,282.0,304.0,305.0,309.0,False,MEDIUM,23.0,True,Cadillac,0 days 02:08:52.383000,,1,19.0,,,False,True
0 days 02:12:08.734000,BOT,77,0 days 00:01:47.644000,27.0,2.0,,0 days 02:12:04.976000,0 days 00:00:29.194000,0 days 00:00:34.262000,0 days 00:00:44.188000,0 days 02:10:50.425000,0 days 02:11:24.687000,0 days 02:12:08.875000,281.0,241.0,,308.0,False,MEDIUM,24.0,True,Cadillac,0 days 02:10:21.090000,,126,19.0,,,False,False
0 days 02:14:15.534000,BOT,77,0 days 00:02:06.800000,28.0,3.0,0 days 02:12:40.237000,,0 days 00:01:05.196000,0 days 00:00:32.608000,0 days 00:00:28.996000,0 days 02:13:14.071000,0 days 02:13:46.679000,0 days 02:14:15.675000,288.0,306.0,314.0,150.0,False,SOFT,1.0,True,Cadillac,0 days 02:12:08.734000,,671,19.0,,,False,False
0 days 02:15:43.516000,BOT,77,0 days 00:01:27.982000,29.0,3.0,,,0 days 00:00:28.758000,0 days 00:00:29.985000,0 days 00:00:29.239000,0 days 02:14:44.433000,0 days 02:15:14.418000,0 days 02:15:43.657000,280.0,299.0,306.0,310.0,True,SOFT,2.0,True,Cadillac,0 days 02:14:15.534000,,1,19.0,,,False,True
0 days 02:17:14.363000,BOT,77,0 days 00:01:30.847000,30.0,3.0,,,0 days 00:00:30.481000,0 days 00:00:31.588000,0 days 00:00:28.778000,0 days 02:16:14.138000,0 days 02:16:45.726000,0 days 02:17:14.504000,246.0,312.0,316.0,214.0,False,SOFT,3.0,True,Cadillac,0 days 02:15:43.516000,,1,19.0,,,False,True
0 days 02:18:42.166000,BOT,77,0 days 00:01:27.803000,31.0,3.0,,,0 days 00:00:28.610000,0 days 00:00:29.986000,0 days 00:00:29.207000,0 days 02:17:43.114000,0 days 02:18:13.100000,0 days 02:18:42.307000,282.0,301.0,308.0,315.0,True,SOFT,4.0,True,Cadillac,0 days 02:17:14.363000,,1,19.0,,,False,True
0 days 02:20:11.419000,BOT,77,0 days 00:01:29.253000,32.0,3.0,,,0 days 00:00:28.893000,0 days 00:00:29.943000,0 days 00:00:30.417000,0 days 02:19:11.200000,0 days 02:19:41.143000,0 days 02:20:11.560000,280.0,303.0,309.0,306.0,False,SOFT,5.0,True,Cadillac,0 days 02:18:42.166000,,1,19.0,,,False,True
0 days 02:21:39.220000,BOT,77,0 days 00:01:27.801000,33.0,3.0,,,0 days 00:00:28.953000,0 days 00:00:29.970000,0 days 00:00:28.878000,0 days 02:20:40.513000,0 days 02:21:10.483000,0 days 02:21:39.361000,283.0,307.0,317.0,312.0,True,SOFT,6.0,True,Cadillac,0 days 02:20:11.419000,,1,19.0,,,False,True
0 days 02:23:06.881000,BOT,77,0 days 00:01:27.661000,34.0,3.0,,,0 days 00:00:28.556000,0 days 00:00:29.914000,0 days 00:00:29.191000,0 days 02:22:07.917000,0 days 02:22:37.831000,0 days 02:23:07.022000,283.0,304.0,305.0,313.0,True,SOFT,7.0,True,Cadillac,0 days 02:21:39.220000,,1,19.0,,,False,True
0 days 02:24:35.021000,BOT,77,0 days 00:01:28.140000,35.0,3.0,,,0 days 00:00:28.915000,0 days 00:00:29.982000,0 days 00:00:29.243000,0 days 02:23:35.937000,0 days 02:24:05.919000,0 days 02:24:35.162000,280.0,302.0,307.0,305.0,False,SOFT,8.0,True,Cadillac,0 days 02:23:06.881000,,1,19.0,,,False,True
0 days 02:26:03.765000,BOT,77,0 days 00:01:28.744000,36.0,3.0,,,0 days 00:00:29.025000,0 days 00:00:31.253000,0 days 00:00:28.466000,0 days 02:25:04.187000,0 days 02:25:35.440000,0 days 02:26:03.906000,241.0,307.0,305.0,304.0,False,SOFT,9.0,True,Cadillac,0 days 02:24:35.021000,,1,19.0,,,False,True
0 days 02:27:32.911000,BOT,77,0 days 00:01:29.146000,37.0,3.0,,,0 days 00:00:28.871000,0 days 00:00:30.542000,0 days 00:00:29.733000,0 days 02:26:32.777000,0 days 02:27:03.319000,0 days 02:27:33.052000,283.0,225.0,316.0,309.0,False,SOFT,10.0,True,Cadillac,0 days 02:26:03.765000,,1,19.0,,,False,True
0 days 02:29:00.536000,BOT,77,0 days 00:01:27.625000,38.0,3.0,,,0 days 00:00:28.611000,0 days 00:00:30.014000,0 days 00:00:29,0 days 02:28:01.663000,0 days 02:28:31.677000,0 days 02:29:00.677000,284.0,306.0,314.0,314.0,True,SOFT,11.0,True,Cadillac,0 days 02:27:32.911000,,1,19.0,,,False,True
0 days 02:30:28.252000,BOT,77,0 days 00:01:27.716000,39.0,3.0,,,0 days 00:00:28.765000,0 days 00:00:29.994000,0 days 00:00:28.957000,0 days 02:29:29.442000,0 days 02:29:59.436000,0 days 02:30:28.393000,280.0,303.0,306.0,310.0,False,SOFT,12.0,True,Cadillac,0 days 02:29:00.536000,,1,19.0,,,False,True
0 days 02:31:57.666000,BOT,77,0 days 00:01:29.414000,40.0,3.0,,,0 days 00:00:28.963000,0 days 00:00:29.912000,0 days 00:00:30.539000,0 days 02:30:57.356000,0 days 02:31:27.268000,0 days 02:31:57.807000,278.0,301.0,311.0,305.0,False,SOFT,13.0,True,Cadillac,0 days 02:30:28.252000,,1,19.0,,,False,True
0 days 02:33:25.263000,BOT,77,0 days 00:01:27.597000,41.0,3.0,,,0 days 00:00:28.852000,0 days 00:00:29.891000,0 days 00:00:28.854000,0 days 02:32:26.659000,0 days 02:32:56.550000,0 days 02:33:25.404000,285.0,308.0,313.0,313.0,True,SOFT,14.0,True,Cadillac,0 days 02:31:57.666000,,1,19.0,,,False,True
0 days 02:34:52.731000,BOT,77,0 days 00:01:27.468000,42.0,3.0,,,0 days 00:00:28.674000,0 days 00:00:29.830000,0 days 00:00:28.964000,0 days 02:33:54.078000,0 days 02:34:23.908000,0 days 02:34:52.872000,283.0,305.0,312.0,313.0,True,SOFT,15.0,True,Cadillac,0 days 02:33:25.263000,,1,19.0,,,False,True
0 days 02:36:20.191000,BOT,77,0 days 00:01:27.460000,43.0,3.0,,,0 days 00:00:28.731000,0 days 00:00:29.707000,0 days 00:00:29.022000,0 days 02:35:21.603000,0 days 02:35:51.310000,0 days 02:36:20.332000,281.0,305.0,308.0,310.0,True,SOFT,16.0,True,Cadillac,0 days 02:34:52.731000,,1,19.0,,,False,True
0 days 02:37:47.807000,BOT,77,0 days 00:01:27.616000,44.0,3.0,,,0 days 00:00:28.843000,0 days 00:00:29.762000,0 days 00:00:29.011000,0 days 02:36:49.175000,0 days 02:37:18.937000,0 days 02:37:47.948000,280.0,303.0,307.0,307.0,False,SOFT,17.0,True,Cadillac,0 days 02:36:20.191000,,1,19.0,,,False,True
0 days 02:39:15.392000,BOT,77,0 days 00:01:27.585000,45.0,3.0,,,0 days 00:00:29.042000,0 days 00:00:29.847000,0 days 00:00:28.696000,0 days 02:38:16.990000,0 days 02:38:46.837000,0 days 02:39:15.533000,280.0,302.0,306.0,305.0,False,SOFT,18.0,True,Cadillac,0 days 02:37:47.807000,,1,19.0,,,False,True
0 days 02:40:47.804000,BOT,77,0 days 00:01:32.412000,46.0,3.0,,,0 days 00:00:28.997000,0 days 00:00:29.799000,0 days 00:00:33.616000,0 days 02:39:44.530000,0 days 02:40:14.329000,0 days 02:40:47.945000,279.0,302.0,306.0,304.0,False,SOFT,19.0,True,Cadillac,0 days 02:39:15.392000,,1,19.0,,,False,True
0 days 02:42:24.857000,BOT,77,0 days 00:01:37.053000,47.0,3.0,,,0 days 00:00:36.057000,0 days 00:00:31.313000,0 days 00:00:29.683000,0 days 02:41:24.002000,0 days 02:41:55.315000,0 days 02:42:24.998000,272.0,302.0,315.0,239.0,False,SOFT,20.0,True,Cadillac,0 days 02:40:47.804000,,1,19.0,,,False,True
0 days 02:43:53.250000,BOT,77,0 days 00:01:28.393000,48.0,3.0,,,0 days 00:00:28.745000,0 days 00:00:30.130000,0 days 00:00:29.518000,0 days 02:42:53.743000,0 days 02:43:23.873000,0 days 02:43:53.391000,279.0,295.0,305.0,307.0,False,SOFT,21.0,True,Cadillac,0 days 02:42:24.857000,,1,19.0,,,False,True
0 days 02:45:26.814000,BOT,77,0 days 00:01:33.564000,49.0,3.0,,,0 days 00:00:29.163000,0 days 00:00:30.095000,0 days 00:00:34.306000,0 days 02:44:22.554000,0 days 02:44:52.649000,0 days 02:45:26.955000,278.0,300.0,316.0,300.0,False,SOFT,22.0,True,Cadillac,0 days 02:43:53.250000,,1,19.0,,,False,True
0 days 02:46:56.760000,BOT,77,0 days 00:01:29.946000,50.0,3.0,,,0 days 00:00:29.520000,0 days 00:00:30.738000,0 days 00:00:29.688000,0 days 02:45:56.475000,0 days 02:46:27.213000,0 days 02:46:56.901000,282.0,304.0,316.0,308.0,False,SOFT,23.0,True,Cadillac,0 days 02:45:26.814000,,1,19.0,,,False,True
0 days 02:48:24.085000,BOT,77,0 days 00:01:27.325000,51.0,3.0,,,0 days 00:00:28.596000,0 days 00:00:29.731000,0 days 00:00:28.998000,0 days 02:47:25.497000,0 days 02:47:55.228000,0 days 02:48:24.226000,281.0,304.0,308.0,309.0,True,SOFT,24.0,True,Cadillac,0 days 02:46:56.760000,,1,19.0,,,False,True
0 days 00:58:26.003000,PIA,81,0 days 00:01:30.028000,1.0,1.0,,,,0 days 00:00:30.557000,0 days 00:00:28.741000,,0 days 00:57:57.421000,0 days 00:58:26.106000,306.0,328.0,319.0,292.0,False,MEDIUM,1.0,True,McLaren,0 days 00:56:55.761000,,1,5.0,,,False,False
0 days 00:59:53.489000,PIA,81,0 days 00:01:27.486000,2.0,1.0,,,0 days 00:00:28.376000,0 days 00:00:30.149000,0 days 00:00:28.961000,0 days 00:58:54.477000,0 days 00:59:24.626000,0 days 00:59:53.587000,303.0,332.0,312.0,322.0,True,MEDIUM,2.0,True,McLaren,0 days 00:58:26.003000,,1,4.0,,,False,True
0 days 01:02:07.203000,PIA,81,0 days 00:02:13.714000,3.0,1.0,,0 days 01:02:03.398000,0 days 00:00:36.203000,0 days 00:00:40.830000,0 days 00:00:56.681000,0 days 01:00:29.790000,0 days 01:01:10.620000,0 days 01:02:07.301000,128.0,167.0,,317.0,False,MEDIUM,3.0,True,McLaren,0 days 00:59:53.489000,,1245,5.0,,,False,False
0 days 01:34:41.486000,PIA,81,,4.0,2.0,0 days 01:32:43.888000,,,0 days 00:00:38.361000,0 days 00:00:42.734000,,0 days 01:33:58.850000,0 days 01:34:41.719000,255.0,248.0,64.0,190.0,False,HARD,1.0,True,McLaren,0 days 01:32:24.927000,,1,5.0,,,False,False
0 days 01:37:58.101000,PIA,81,,5.0,2.0,,,,0 days 00:00:35.287000,0 days 00:00:39.228000,,0 days 01:37:19.036000,0 days 01:37:58.199000,197.0,263.0,79.0,220.0,False,HARD,2.0,True,McLaren,0 days 01:34:41.486000,,1,5.0,,,False,False
0 days 01:40:38.386000,PIA,81,,6.0,2.0,,,,0 days 00:00:31.396000,0 days 00:00:28.753000,,0 days 01:40:09.763000,0 days 01:40:38.592000,314.0,323.0,307.0,300.0,False,HARD,3.0,True,McLaren,0 days 01:37:58.101000,,12,4.0,,,False,False
0 days 01:42:05.818000,PIA,81,0 days 00:01:27.432000,7.0,2.0,,,0 days 00:00:28.416000,0 days 00:00:30.071000,0 days 00:00:28.945000,0 days 01:41:06.900000,0 days 01:41:36.971000,0 days 01:42:05.916000,301.0,322.0,313.0,328.0,True,HARD,4.0,True,McLaren,0 days 01:40:38.386000,,1,5.0,,,False,True
0 days 01:43:31.869000,PIA,81,0 days 00:01:26.051000,8.0,2.0,,,0 days 00:00:28.141000,0 days 00:00:29.410000,0 days 00:00:28.500000,0 days 01:42:34.057000,0 days 01:43:03.467000,0 days 01:43:31.967000,295.0,321.0,313.0,320.0,True,HARD,5.0,True,McLaren,0 days 01:42:05.818000,,1,5.0,,,False,True
0 days 01:44:57.847000,PIA,81,0 days 00:01:25.978000,9.0,2.0,,,0 days 00:00:28.067000,0 days 00:00:29.458000,0 days 00:00:28.453000,0 days 01:44:00.034000,0 days 01:44:29.492000,0 days 01:44:57.945000,297.0,325.0,318.0,317.0,True,HARD,6.0,True,McLaren,0 days 01:43:31.869000,,1,5.0,,,False,True
0 days 01:46:24.168000,PIA,81,0 days 00:01:26.321000,10.0,2.0,,,0 days 00:00:27.984000,0 days 00:00:29.702000,0 days 00:00:28.635000,0 days 01:45:25.929000,0 days 01:45:55.631000,0 days 01:46:24.266000,297.0,323.0,313.0,317.0,False,HARD,7.0,True,McLaren,0 days 01:44:57.847000,,1,4.0,,,False,True
0 days 01:47:50.254000,PIA,81,0 days 00:01:26.086000,11.0,2.0,,,0 days 00:00:28.049000,0 days 00:00:29.541000,0 days 00:00:28.496000,0 days 01:46:52.315000,0 days 01:47:21.856000,0 days 01:47:50.352000,297.0,316.0,322.0,321.0,False,HARD,8.0,True,McLaren,0 days 01:46:24.168000,,1,4.0,,,False,True
0 days 01:49:16.229000,PIA,81,0 days 00:01:25.975000,12.0,2.0,,,0 days 00:00:27.783000,0 days 00:00:29.487000,0 days 00:00:28.705000,0 days 01:48:18.135000,0 days 01:48:47.622000,0 days 01:49:16.327000,299.0,310.0,312.0,315.0,True,HARD,9.0,True,McLaren,0 days 01:47:50.254000,,1,3.0,,,False,True
0 days 01:50:42.776000,PIA,81,0 days 00:01:26.547000,13.0,2.0,,,0 days 00:00:28.574000,0 days 00:00:29.633000,0 days 00:00:28.340000,0 days 01:49:44.901000,0 days 01:50:14.534000,0 days 01:50:42.874000,297.0,315.0,323.0,314.0,False,HARD,10.0,True,McLaren,0 days 01:49:16.229000,,1,4.0,,,False,True
0 days 01:52:08.887000,PIA,81,0 days 00:01:26.111000,14.0,2.0,,,0 days 00:00:27.771000,0 days 00:00:29.926000,0 days 00:00:28.414000,0 days 01:51:10.645000,0 days 01:51:40.571000,0 days 01:52:08.985000,299.0,314.0,317.0,330.0,False,HARD,11.0,True,McLaren,0 days 01:50:42.776000,,1,4.0,,,False,True
0 days 01:53:35.120000,PIA,81,0 days 00:01:26.233000,15.0,2.0,,,0 days 00:00:28.108000,0 days 00:00:29.647000,0 days 00:00:28.478000,0 days 01:52:37.093000,0 days 01:53:06.740000,0 days 01:53:35.218000,295.0,313.0,316.0,316.0,False,HARD,12.0,True,McLaren,0 days 01:52:08.887000,,1,4.0,,,False,True
0 days 01:55:01.843000,PIA,81,0 days 00:01:26.723000,16.0,2.0,,,0 days 00:00:28.162000,0 days 00:00:29.613000,0 days 00:00:28.948000,0 days 01:54:03.380000,0 days 01:54:32.993000,0 days 01:55:01.941000,317.0,311.0,321.0,322.0,False,HARD,13.0,True,McLaren,0 days 01:53:35.120000,,1,5.0,,,False,True
0 days 01:56:28.395000,PIA,81,0 days 00:01:26.552000,17.0,2.0,,,0 days 00:00:28.214000,0 days 00:00:29.805000,0 days 00:00:28.533000,0 days 01:55:30.155000,0 days 01:55:59.960000,0 days 01:56:28.493000,300.0,318.0,322.0,326.0,False,HARD,14.0,True,McLaren,0 days 01:55:01.843000,,1,5.0,,,False,True
0 days 01:57:55.159000,PIA,81,0 days 00:01:26.764000,18.0,2.0,,,0 days 00:00:27.876000,0 days 00:00:30.291000,0 days 00:00:28.597000,0 days 01:56:56.369000,0 days 01:57:26.660000,0 days 01:57:55.257000,300.0,320.0,322.0,318.0,False,HARD,15.0,True,McLaren,0 days 01:56:28.395000,,1,5.0,,,False,True
0 days 01:59:20.805000,PIA,81,0 days 00:01:25.646000,19.0,2.0,,,0 days 00:00:27.816000,0 days 00:00:29.332000,0 days 00:00:28.498000,0 days 01:58:23.073000,0 days 01:58:52.405000,0 days 01:59:20.903000,295.0,310.0,313.0,309.0,True,HARD,16.0,True,McLaren,0 days 01:57:55.159000,,1,4.0,,,False,True
0 days 02:00:46.899000,PIA,81,0 days 00:01:26.094000,20.0,2.0,,,0 days 00:00:28.157000,0 days 00:00:29.422000,0 days 00:00:28.515000,0 days 01:59:49.060000,0 days 02:00:18.482000,0 days 02:00:46.997000,294.0,308.0,310.0,309.0,False,HARD,17.0,True,McLaren,0 days 01:59:20.805000,,1,4.0,,,False,True
0 days 02:02:13.130000,PIA,81,0 days 00:01:26.231000,21.0,2.0,,,0 days 00:00:28.241000,0 days 00:00:29.481000,0 days 00:00:28.509000,0 days 02:01:15.238000,0 days 02:01:44.719000,0 days 02:02:13.228000,293.0,308.0,313.0,310.0,False,HARD,18.0,True,McLaren,0 days 02:00:46.899000,,1,4.0,,,False,True
0 days 02:03:39.213000,PIA,81,0 days 00:01:26.083000,22.0,2.0,,,0 days 00:00:28.261000,0 days 00:00:29.379000,0 days 00:00:28.443000,0 days 02:02:41.489000,0 days 02:03:10.868000,0 days 02:03:39.311000,291.0,307.0,312.0,311.0,False,HARD,19.0,True,McLaren,0 days 02:02:13.130000,,1,4.0,,,False,True
0 days 02:05:06.024000,PIA,81,0 days 00:01:26.811000,23.0,2.0,,,0 days 00:00:28.494000,0 days 00:00:29.848000,0 days 00:00:28.469000,0 days 02:04:07.805000,0 days 02:04:37.653000,0 days 02:05:06.122000,303.0,315.0,313.0,309.0,False,HARD,20.0,True,McLaren,0 days 02:03:39.213000,,1,5.0,,,False,True
0 days 02:06:31.950000,PIA,81,0 days 00:01:25.926000,24.0,2.0,,,0 days 00:00:28.003000,0 days 00:00:29.476000,0 days 00:00:28.447000,0 days 02:05:34.125000,0 days 02:06:03.601000,0 days 02:06:32.048000,298.0,319.0,318.0,319.0,False,HARD,21.0,True,McLaren,0 days 02:05:06.024000,,1,5.0,,,False,True
0 days 02:07:57.834000,PIA,81,0 days 00:01:25.884000,25.0,2.0,,,0 days 00:00:27.942000,0 days 00:00:29.381000,0 days 00:00:28.561000,0 days 02:06:59.990000,0 days 02:07:29.371000,0 days 02:07:57.932000,302.0,305.0,311.0,315.0,False,HARD,22.0,True,McLaren,0 days 02:06:31.950000,,1,4.0,,,False,True
0 days 02:09:23.977000,PIA,81,0 days 00:01:26.143000,26.0,2.0,,,0 days 00:00:28.246000,0 days 00:00:29.368000,0 days 00:00:28.529000,0 days 02:08:26.178000,0 days 02:08:55.546000,0 days 02:09:24.075000,291.0,306.0,313.0,307.0,False,HARD,23.0,True,McLaren,0 days 02:07:57.834000,,1,4.0,,,False,True
0 days 02:10:50.083000,PIA,81,0 days 00:01:26.106000,27.0,2.0,,,0 days 00:00:28.298000,0 days 00:00:29.495000,0 days 00:00:28.313000,0 days 02:09:52.373000,0 days 02:10:21.868000,0 days 02:10:50.181000,290.0,307.0,314.0,310.0,False,HARD,24.0,True,McLaren,0 days 02:09:23.977000,,1,4.0,,,False,True
0 days 02:12:39.148000,PIA,81,0 days 00:01:49.065000,28.0,2.0,,,0 days 00:00:33.369000,0 days 00:00:37.374000,0 days 00:00:38.322000,0 days 02:11:23.550000,0 days 02:12:00.924000,0 days 02:12:39.246000,260.0,219.0,216.0,287.0,False,HARD,25.0,True,McLaren,0 days 02:10:50.083000,,126,4.0,,,False,False
0 days 02:14:11.684000,PIA,81,0 days 00:01:32.536000,29.0,2.0,,,0 days 00:00:34.788000,0 days 00:00:29.440000,0 days 00:00:28.308000,0 days 02:13:14.034000,0 days 02:13:43.474000,0 days 02:14:11.782000,303.0,293.0,319.0,213.0,False,HARD,26.0,True,McLaren,0 days 02:12:39.148000,,671,2.0,,,False,False
