Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:31:23.121000,GAS,10,0 days 00:01:39.753000,19.0,1.0,,,0 days 00:00:30.361000,0 days 00:00:35.993000,0 days 00:00:33.399000,0 days 01:30:13.739000,0 days 01:30:49.732000,0 days 01:31:23.131000,216.0,251.0,221.0,277.0,True,HARD,19.0,True,Alpine,0 days 01:29:43.368000,,1,8.0,,,False,True
0 days 01:33:03.082000,GAS,10,0 days 00:01:39.961000,20.0,1.0,,,0 days 00:00:30.426000,0 days 00:00:35.951000,0 days 00:00:33.584000,0 days 01:31:53.557000,0 days 01:32:29.508000,0 days 01:33:03.092000,217.0,242.0,223.0,280.0,False,HARD,20.0,True,Alpine,0 days 01:31:23.121000,,1,8.0,,,False,True
0 days 01:34:42.536000,GAS,10,0 days 00:01:39.454000,21.0,1.0,,,0 days 00:00:30.214000,0 days 00:00:35.967000,0 days 00:00:33.273000,0 days 01:33:33.306000,0 days 01:34:09.273000,0 days 01:34:42.546000,218.0,246.0,222.0,286.0,True,HARD,21.0,True,Alpine,0 days 01:33:03.082000,,1,8.0,,,False,True
0 days 01:36:21.522000,GAS,10,0 days 00:01:38.986000,22.0,1.0,,,0 days 00:00:30.127000,0 days 00:00:35.631000,0 days 00:00:33.228000,0 days 01:35:12.673000,0 days 01:35:48.304000,0 days 01:36:21.532000,215.0,249.0,222.0,290.0,True,HARD,22.0,True,Alpine,0 days 01:34:42.536000,,1,8.0,,,False,True
0 days 01:38:00.660000,GAS,10,0 days 00:01:39.138000,23.0,1.0,,,0 days 00:00:30.135000,0 days 00:00:35.593000,0 days 00:00:33.410000,0 days 01:36:51.667000,0 days 01:37:27.260000,0 days 01:38:00.670000,216.0,251.0,223.0,290.0,False,HARD,23.0,True,Alpine,0 days 01:36:21.522000,,1,8.0,,,False,True
0 days 01:39:39.852000,GAS,10,0 days 00:01:39.192000,24.0,1.0,,,0 days 00:00:30.126000,0 days 00:00:35.653000,0 days 00:00:33.413000,0 days 01:38:30.796000,0 days 01:39:06.449000,0 days 01:39:39.862000,220.0,249.0,222.0,293.0,False,HARD,24.0,True,Alpine,0 days 01:38:00.660000,,1,8.0,,,False,True
0 days 01:41:19.747000,GAS,10,0 days 00:01:39.895000,25.0,1.0,,,0 days 00:00:30.152000,0 days 00:00:35.567000,0 days 00:00:34.176000,0 days 01:40:10.014000,0 days 01:40:45.581000,0 days 01:41:19.757000,221.0,247.0,222.0,280.0,False,HARD,25.0,True,Alpine,0 days 01:39:39.852000,,1,8.0,,,False,True
0 days 01:42:59.062000,GAS,10,0 days 00:01:39.315000,26.0,1.0,,,0 days 00:00:30.209000,0 days 00:00:35.589000,0 days 00:00:33.517000,0 days 01:41:49.966000,0 days 01:42:25.555000,0 days 01:42:59.072000,217.0,251.0,221.0,291.0,False,HARD,26.0,True,Alpine,0 days 01:41:19.747000,,1,8.0,,,False,True
0 days 01:44:38.321000,GAS,10,0 days 00:01:39.259000,27.0,1.0,,,0 days 00:00:30.144000,0 days 00:00:35.607000,0 days 00:00:33.508000,0 days 01:43:29.216000,0 days 01:44:04.823000,0 days 01:44:38.331000,218.0,252.0,221.0,283.0,False,HARD,27.0,True,Alpine,0 days 01:42:59.062000,,1,8.0,,,False,True
0 days 01:46:17.051000,GAS,10,0 days 00:01:38.730000,28.0,1.0,,,0 days 00:00:29.952000,0 days 00:00:35.360000,0 days 00:00:33.418000,0 days 01:45:08.283000,0 days 01:45:43.643000,0 days 01:46:17.061000,219.0,256.0,221.0,292.0,True,HARD,28.0,True,Alpine,0 days 01:44:38.321000,,1,8.0,,,False,True
0 days 01:47:56.339000,GAS,10,0 days 00:01:39.288000,29.0,1.0,,,0 days 00:00:30.150000,0 days 00:00:35.498000,0 days 00:00:33.640000,0 days 01:46:47.211000,0 days 01:47:22.709000,0 days 01:47:56.349000,218.0,256.0,222.0,279.0,False,HARD,29.0,True,Alpine,0 days 01:46:17.051000,,1,8.0,,,False,True
0 days 01:49:35.971000,GAS,10,0 days 00:01:39.632000,30.0,1.0,,,0 days 00:00:30.231000,0 days 00:00:35.589000,0 days 00:00:33.812000,0 days 01:48:26.580000,0 days 01:49:02.169000,0 days 01:49:35.981000,214.0,247.0,221.0,289.0,False,HARD,30.0,True,Alpine,0 days 01:47:56.339000,,1,8.0,,,False,True
0 days 01:51:15.244000,GAS,10,0 days 00:01:39.273000,31.0,1.0,,,0 days 00:00:30.023000,0 days 00:00:35.754000,0 days 00:00:33.496000,0 days 01:50:06.004000,0 days 01:50:41.758000,0 days 01:51:15.254000,219.0,250.0,221.0,283.0,False,HARD,31.0,True,Alpine,0 days 01:49:35.971000,,1,8.0,,,False,True
0 days 01:52:54.248000,GAS,10,0 days 00:01:39.004000,32.0,1.0,,,0 days 00:00:30.065000,0 days 00:00:35.582000,0 days 00:00:33.357000,0 days 01:51:45.319000,0 days 01:52:20.901000,0 days 01:52:54.258000,216.0,252.0,224.0,295.0,False,HARD,32.0,True,Alpine,0 days 01:51:15.244000,,1,8.0,,,False,True
0 days 01:54:32.797000,GAS,10,0 days 00:01:38.549000,33.0,1.0,,,0 days 00:00:30.142000,0 days 00:00:35.220000,0 days 00:00:33.187000,0 days 01:53:24.400000,0 days 01:53:59.620000,0 days 01:54:32.807000,219.0,254.0,223.0,291.0,True,HARD,33.0,True,Alpine,0 days 01:52:54.248000,,1,8.0,,,False,True
0 days 01:56:11.235000,GAS,10,0 days 00:01:38.438000,34.0,1.0,,,0 days 00:00:30.063000,0 days 00:00:35.286000,0 days 00:00:33.089000,0 days 01:55:02.870000,0 days 01:55:38.156000,0 days 01:56:11.245000,218.0,252.0,224.0,299.0,True,HARD,34.0,True,Alpine,0 days 01:54:32.797000,,1,8.0,,,False,True
0 days 01:57:49.830000,GAS,10,0 days 00:01:38.595000,35.0,1.0,,,0 days 00:00:30.163000,0 days 00:00:35.253000,0 days 00:00:33.179000,0 days 01:56:41.408000,0 days 01:57:16.661000,0 days 01:57:49.840000,215.0,251.0,223.0,292.0,False,HARD,35.0,True,Alpine,0 days 01:56:11.235000,,1,8.0,,,False,True
0 days 01:59:27.971000,GAS,10,0 days 00:01:38.141000,36.0,1.0,,,0 days 00:00:29.796000,0 days 00:00:35.139000,0 days 00:00:33.206000,0 days 01:58:19.636000,0 days 01:58:54.775000,0 days 01:59:27.981000,220.0,258.0,222.0,299.0,True,HARD,36.0,True,Alpine,0 days 01:57:49.830000,,1,8.0,,,False,True
0 days 02:01:07.076000,GAS,10,0 days 00:01:39.105000,37.0,1.0,,,0 days 00:00:30.090000,0 days 00:00:35.345000,0 days 00:00:33.670000,0 days 01:59:58.071000,0 days 02:00:33.416000,0 days 02:01:07.086000,219.0,251.0,222.0,292.0,False,HARD,37.0,True,Alpine,0 days 01:59:27.971000,,1,8.0,,,False,True
0 days 02:02:46.242000,GAS,10,0 days 00:01:39.166000,38.0,1.0,,,0 days 00:00:30.163000,0 days 00:00:35.507000,0 days 00:00:33.496000,0 days 02:01:37.249000,0 days 02:02:12.756000,0 days 02:02:46.252000,222.0,250.0,224.0,296.0,False,HARD,38.0,True,Alpine,0 days 02:01:07.076000,,1,8.0,,,False,True
0 days 02:04:25.470000,GAS,10,0 days 00:01:39.228000,39.0,1.0,,,0 days 00:00:30.163000,0 days 00:00:35.493000,0 days 00:00:33.572000,,0 days 02:03:51.908000,0 days 02:04:25.480000,220.0,253.0,221.0,286.0,False,HARD,39.0,True,Alpine,0 days 02:02:46.242000,,1,8.0,,,False,True
0 days 02:06:04.653000,GAS,10,0 days 00:01:39.183000,40.0,1.0,,,0 days 00:00:30.232000,0 days 00:00:35.501000,0 days 00:00:33.450000,0 days 02:04:55.712000,0 days 02:05:31.213000,0 days 02:06:04.663000,218.0,252.0,224.0,283.0,False,HARD,40.0,True,Alpine,0 days 02:04:25.470000,,1,8.0,,,False,True
0 days 02:07:43.783000,GAS,10,0 days 00:01:39.130000,41.0,1.0,,,0 days 00:00:30.247000,0 days 00:00:35.377000,0 days 00:00:33.506000,0 days 02:06:34.910000,0 days 02:07:10.287000,0 days 02:07:43.793000,219.0,251.0,223.0,288.0,False,HARD,41.0,True,Alpine,0 days 02:06:04.653000,,1,8.0,,,False,True
0 days 02:09:22.765000,GAS,10,0 days 00:01:38.982000,42.0,1.0,,,0 days 00:00:29.970000,0 days 00:00:35.370000,0 days 00:00:33.642000,0 days 02:08:13.763000,0 days 02:08:49.133000,0 days 02:09:22.775000,219.0,255.0,224.0,293.0,False,HARD,42.0,True,Alpine,0 days 02:07:43.783000,,1,8.0,,,False,True
0 days 02:11:01.480000,GAS,10,0 days 00:01:38.715000,43.0,1.0,,,0 days 00:00:30.127000,0 days 00:00:35.091000,0 days 00:00:33.497000,0 days 02:09:52.902000,0 days 02:10:27.993000,0 days 02:11:01.490000,217.0,256.0,224.0,291.0,False,HARD,43.0,True,Alpine,0 days 02:09:22.765000,,1,7.0,,,False,True
0 days 02:12:40.805000,GAS,10,0 days 00:01:39.325000,44.0,1.0,,,0 days 00:00:29.904000,0 days 00:00:35.649000,0 days 00:00:33.772000,0 days 02:11:31.394000,0 days 02:12:07.043000,0 days 02:12:40.815000,220.0,248.0,225.0,294.0,False,HARD,44.0,True,Alpine,0 days 02:11:01.480000,,1,7.0,,,False,True
0 days 02:14:19.328000,GAS,10,0 days 00:01:38.523000,45.0,1.0,,,0 days 00:00:30.019000,0 days 00:00:35.135000,0 days 00:00:33.369000,0 days 02:13:10.834000,0 days 02:13:45.969000,0 days 02:14:19.338000,217.0,251.0,224.0,293.0,False,HARD,45.0,True,Alpine,0 days 02:12:40.805000,,1,6.0,,,False,True
0 days 02:15:58.073000,GAS,10,0 days 00:01:38.745000,46.0,1.0,,,0 days 00:00:30.002000,0 days 00:00:35.112000,0 days 00:00:33.631000,0 days 02:14:49.340000,0 days 02:15:24.452000,0 days 02:15:58.083000,221.0,252.0,223.0,292.0,False,HARD,46.0,True,Alpine,0 days 02:14:19.328000,,1,6.0,,,False,True
0 days 02:17:36.646000,GAS,10,0 days 00:01:38.573000,47.0,1.0,,,0 days 00:00:29.884000,0 days 00:00:35.105000,0 days 00:00:33.584000,0 days 02:16:27.967000,0 days 02:17:03.072000,0 days 02:17:36.656000,224.0,254.0,225.0,284.0,False,HARD,47.0,True,Alpine,0 days 02:15:58.073000,,1,6.0,,,False,True
0 days 02:19:15.235000,GAS,10,0 days 00:01:38.589000,48.0,1.0,,,0 days 00:00:29.871000,0 days 00:00:35.280000,0 days 00:00:33.438000,0 days 02:18:06.527000,0 days 02:18:41.807000,0 days 02:19:15.245000,221.0,252.0,224.0,294.0,False,HARD,48.0,True,Alpine,0 days 02:17:36.646000,,1,6.0,,,False,True
0 days 02:20:53.749000,GAS,10,0 days 00:01:38.514000,49.0,1.0,,,0 days 00:00:29.893000,0 days 00:00:35.272000,0 days 00:00:33.349000,0 days 02:19:45.138000,0 days 02:20:20.410000,0 days 02:20:53.759000,220.0,250.0,222.0,297.0,False,HARD,49.0,True,Alpine,0 days 02:19:15.235000,,1,6.0,,,False,True
0 days 02:22:32.690000,GAS,10,0 days 00:01:38.941000,50.0,1.0,,,0 days 00:00:30.041000,0 days 00:00:35.392000,0 days 00:00:33.508000,0 days 02:21:23.800000,0 days 02:21:59.192000,0 days 02:22:32.700000,222.0,251.0,224.0,286.0,False,HARD,50.0,True,Alpine,0 days 02:20:53.749000,,1,6.0,,,False,True
0 days 02:24:12.200000,GAS,10,0 days 00:01:39.510000,51.0,1.0,,,0 days 00:00:30.338000,0 days 00:00:35.563000,0 days 00:00:33.609000,0 days 02:23:03.038000,0 days 02:23:38.601000,0 days 02:24:12.210000,219.0,254.0,224.0,278.0,False,HARD,51.0,True,Alpine,0 days 02:22:32.690000,,1,6.0,,,False,True
0 days 02:25:51.739000,GAS,10,0 days 00:01:39.539000,52.0,1.0,,,0 days 00:00:30.040000,0 days 00:00:35.762000,0 days 00:00:33.737000,0 days 02:24:42.250000,0 days 02:25:18.012000,0 days 02:25:51.749000,222.0,248.0,225.0,293.0,False,HARD,52.0,True,Alpine,0 days 02:24:12.200000,,1,6.0,,,False,True
0 days 02:27:31.784000,GAS,10,0 days 00:01:40.045000,53.0,1.0,,,0 days 00:00:30.465000,0 days 00:00:35.792000,0 days 00:00:33.788000,0 days 02:26:22.214000,0 days 02:26:58.006000,0 days 02:27:31.794000,214.0,248.0,223.0,296.0,False,HARD,53.0,True,Alpine,0 days 02:25:51.739000,,1,6.0,,,False,True
0 days 02:29:13.209000,GAS,10,0 days 00:01:41.425000,54.0,1.0,,,0 days 00:00:30.441000,0 days 00:00:35.704000,0 days 00:00:35.280000,0 days 02:28:02.235000,0 days 02:28:37.939000,0 days 02:29:13.219000,214.0,247.0,219.0,280.0,False,HARD,54.0,True,Alpine,0 days 02:27:31.784000,,1,7.0,,,False,True
0 days 02:30:57.922000,GAS,10,0 days 00:01:44.713000,55.0,1.0,,0 days 02:30:57.040000,0 days 00:00:31.390000,0 days 00:00:36.232000,0 days 00:00:37.091000,0 days 02:29:44.609000,0 days 02:30:20.841000,0 days 02:30:57.932000,208.0,241.0,,274.0,False,HARD,55.0,True,Alpine,0 days 02:29:13.209000,,1,9.0,,,False,False
0 days 02:32:58.971000,GAS,10,0 days 00:02:01.049000,56.0,2.0,0 days 02:31:28.467000,,0 days 00:00:54.098000,0 days 00:00:34.791000,0 days 00:00:32.160000,0 days 02:31:52.030000,0 days 02:32:26.821000,0 days 02:32:58.981000,213.0,258.0,229.0,268.0,False,SOFT,1.0,True,Alpine,0 days 02:30:57.922000,,1,12.0,,,False,False
0 days 01:00:05.771000,PER,11,0 days 00:01:51.706000,1.0,1.0,,,,0 days 00:00:39.169000,0 days 00:00:35.004000,,0 days 00:59:30.928000,0 days 01:00:05.843000,180.0,203.0,220.0,233.0,False,MEDIUM,1.0,True,Cadillac,0 days 00:58:13.809000,,12,16.0,,,False,False
0 days 01:01:50.256000,PER,11,0 days 00:01:44.485000,2.0,1.0,,,0 days 00:00:31.917000,0 days 00:00:37.698000,0 days 00:00:34.870000,0 days 01:00:37.738000,0 days 01:01:15.436000,0 days 01:01:50.306000,193.0,225.0,217.0,230.0,True,MEDIUM,2.0,True,Cadillac,0 days 01:00:05.771000,,1,16.0,,,False,True
0 days 01:03:34.051000,PER,11,0 days 00:01:43.795000,3.0,1.0,,,0 days 00:00:31.532000,0 days 00:00:37.631000,0 days 00:00:34.632000,0 days 01:02:21.838000,0 days 01:02:59.469000,0 days 01:03:34.101000,204.0,222.0,217.0,240.0,True,MEDIUM,3.0,True,Cadillac,0 days 01:01:50.256000,,1,16.0,,,False,True
0 days 01:05:17.557000,PER,11,0 days 00:01:43.506000,4.0,1.0,,,0 days 00:00:31.590000,0 days 00:00:37.452000,0 days 00:00:34.464000,0 days 01:04:05.691000,0 days 01:04:43.143000,0 days 01:05:17.607000,201.0,227.0,219.0,255.0,True,MEDIUM,4.0,True,Cadillac,0 days 01:03:34.051000,,1,16.0,,,False,True
0 days 01:07:01.648000,PER,11,0 days 00:01:44.091000,5.0,1.0,,,0 days 00:00:31.656000,0 days 00:00:37.671000,0 days 00:00:34.764000,0 days 01:05:49.263000,0 days 01:06:26.934000,0 days 01:07:01.698000,204.0,229.0,217.0,243.0,False,MEDIUM,5.0,True,Cadillac,0 days 01:05:17.557000,,12,16.0,,,False,True
0 days 01:08:46.096000,PER,11,0 days 00:01:44.448000,6.0,1.0,,,0 days 00:00:31.714000,0 days 00:00:38.131000,0 days 00:00:34.603000,0 days 01:07:33.412000,0 days 01:08:11.543000,0 days 01:08:46.146000,196.0,225.0,217.0,249.0,False,MEDIUM,6.0,True,Cadillac,0 days 01:07:01.648000,,1,15.0,,,False,True
0 days 01:10:29.623000,PER,11,0 days 00:01:43.527000,7.0,1.0,,,0 days 00:00:31.515000,0 days 00:00:37.488000,0 days 00:00:34.524000,0 days 01:09:17.661000,0 days 01:09:55.149000,0 days 01:10:29.673000,203.0,223.0,215.0,248.0,False,MEDIUM,7.0,True,Cadillac,0 days 01:08:46.096000,,1,15.0,,,False,True
0 days 01:12:13.473000,PER,11,0 days 00:01:43.850000,8.0,1.0,,,0 days 00:00:31.478000,0 days 00:00:37.693000,0 days 00:00:34.679000,0 days 01:11:01.151000,0 days 01:11:38.844000,0 days 01:12:13.523000,206.0,229.0,215.0,255.0,False,MEDIUM,8.0,True,Cadillac,0 days 01:10:29.623000,,1,15.0,,,False,True
0 days 01:13:57.160000,PER,11,0 days 00:01:43.687000,9.0,1.0,,,0 days 00:00:31.546000,0 days 00:00:37.493000,0 days 00:00:34.648000,0 days 01:12:45.069000,0 days 01:13:22.562000,0 days 01:13:57.210000,198.0,231.0,215.0,262.0,False,MEDIUM,9.0,True,Cadillac,0 days 01:12:13.473000,,1,15.0,,,False,True
0 days 01:15:40.845000,PER,11,0 days 00:01:43.685000,10.0,1.0,,,0 days 00:00:31.499000,0 days 00:00:37.548000,0 days 00:00:34.638000,0 days 01:14:28.709000,0 days 01:15:06.257000,0 days 01:15:40.895000,206.0,227.0,218.0,274.0,False,MEDIUM,10.0,True,Cadillac,0 days 01:13:57.160000,,1,15.0,,,False,True
0 days 01:17:24.469000,PER,11,0 days 00:01:43.624000,11.0,1.0,,,0 days 00:00:31.497000,0 days 00:00:37.403000,0 days 00:00:34.724000,0 days 01:16:12.392000,0 days 01:16:49.795000,0 days 01:17:24.519000,204.0,227.0,216.0,256.0,False,MEDIUM,11.0,True,Cadillac,0 days 01:15:40.845000,,1,15.0,,,False,True
0 days 01:19:08.401000,PER,11,0 days 00:01:43.932000,12.0,1.0,,,0 days 00:00:31.579000,0 days 00:00:37.602000,0 days 00:00:34.751000,0 days 01:17:56.098000,0 days 01:18:33.700000,0 days 01:19:08.451000,205.0,224.0,216.0,262.0,False,MEDIUM,12.0,True,Cadillac,0 days 01:17:24.469000,,1,15.0,,,False,True
0 days 01:20:53.271000,PER,11,0 days 00:01:44.870000,13.0,1.0,,,0 days 00:00:31.956000,0 days 00:00:38.158000,0 days 00:00:34.756000,0 days 01:19:40.407000,0 days 01:20:18.565000,0 days 01:20:53.321000,204.0,224.0,218.0,238.0,False,MEDIUM,13.0,True,Cadillac,0 days 01:19:08.401000,,12,15.0,,,False,True
0 days 01:23:05.812000,PER,11,0 days 00:02:12.541000,14.0,1.0,,0 days 01:23:04.990000,0 days 00:00:31.471000,0 days 00:00:51.927000,0 days 00:00:49.143000,0 days 01:21:24.792000,0 days 01:22:16.719000,0 days 01:23:05.862000,204.0,160.0,,260.0,False,MEDIUM,14.0,True,Cadillac,0 days 01:20:53.271000,,26,16.0,,,False,False
0 days 01:25:12.717000,PER,11,0 days 00:02:06.905000,15.0,2.0,0 days 01:23:37.048000,,0 days 00:00:56.324000,0 days 00:00:36.732000,0 days 00:00:33.849000,0 days 01:24:02.186000,0 days 01:24:38.918000,0 days 01:25:12.767000,204.0,229.0,220.0,203.0,False,HARD,1.0,True,Cadillac,0 days 01:23:05.812000,,671,19.0,,,False,False
0 days 01:26:53.833000,PER,11,0 days 00:01:41.116000,16.0,2.0,,,0 days 00:00:30.655000,0 days 00:00:36.676000,0 days 00:00:33.785000,0 days 01:25:43.422000,0 days 01:26:20.098000,0 days 01:26:53.883000,202.0,230.0,222.0,260.0,True,HARD,2.0,True,Cadillac,0 days 01:25:12.717000,,1,18.0,,,False,True
0 days 01:28:35.257000,PER,11,0 days 00:01:41.424000,17.0,2.0,,,0 days 00:00:30.815000,0 days 00:00:36.654000,0 days 00:00:33.955000,0 days 01:27:24.698000,0 days 01:28:01.352000,0 days 01:28:35.307000,208.0,236.0,218.0,264.0,False,HARD,3.0,True,Cadillac,0 days 01:26:53.833000,,1,18.0,,,False,True
0 days 01:30:16.682000,PER,11,0 days 00:01:41.425000,18.0,2.0,,,0 days 00:00:30.887000,0 days 00:00:36.747000,0 days 00:00:33.791000,0 days 01:29:06.194000,0 days 01:29:42.941000,0 days 01:30:16.732000,206.0,232.0,223.0,261.0,False,HARD,4.0,True,Cadillac,0 days 01:28:35.257000,,1,18.0,,,False,True
0 days 01:31:58.123000,PER,11,0 days 00:01:41.441000,19.0,2.0,,,0 days 00:00:30.846000,0 days 00:00:36.653000,0 days 00:00:33.942000,0 days 01:30:47.578000,0 days 01:31:24.231000,0 days 01:31:58.173000,208.0,230.0,222.0,260.0,False,HARD,5.0,True,Cadillac,0 days 01:30:16.682000,,1,18.0,,,False,True
0 days 01:33:39.384000,PER,11,0 days 00:01:41.261000,20.0,2.0,,,0 days 00:00:30.689000,0 days 00:00:36.547000,0 days 00:00:34.025000,0 days 01:32:28.862000,0 days 01:33:05.409000,0 days 01:33:39.434000,207.0,235.0,220.0,259.0,False,HARD,6.0,True,Cadillac,0 days 01:31:58.123000,,1,18.0,,,False,True
0 days 01:35:21.066000,PER,11,0 days 00:01:41.682000,21.0,2.0,,,0 days 00:00:30.932000,0 days 00:00:36.691000,0 days 00:00:34.059000,0 days 01:34:10.366000,0 days 01:34:47.057000,0 days 01:35:21.116000,208.0,233.0,217.0,257.0,False,HARD,7.0,True,Cadillac,0 days 01:33:39.384000,,1,18.0,,,False,True
0 days 01:37:02.401000,PER,11,0 days 00:01:41.335000,22.0,2.0,,,0 days 00:00:30.722000,0 days 00:00:36.647000,0 days 00:00:33.966000,0 days 01:35:51.838000,0 days 01:36:28.485000,0 days 01:37:02.451000,210.0,237.0,220.0,281.0,False,HARD,8.0,True,Cadillac,0 days 01:35:21.066000,,1,18.0,,,False,True
0 days 01:38:43.622000,PER,11,0 days 00:01:41.221000,23.0,2.0,,,0 days 00:00:30.747000,0 days 00:00:36.525000,0 days 00:00:33.949000,0 days 01:37:33.198000,0 days 01:38:09.723000,0 days 01:38:43.672000,211.0,228.0,222.0,265.0,False,HARD,9.0,True,Cadillac,0 days 01:37:02.401000,,1,18.0,,,False,True
0 days 01:40:24.742000,PER,11,0 days 00:01:41.120000,24.0,2.0,,,0 days 00:00:30.744000,0 days 00:00:36.526000,0 days 00:00:33.850000,0 days 01:39:14.416000,0 days 01:39:50.942000,0 days 01:40:24.792000,211.0,233.0,221.0,268.0,False,HARD,10.0,True,Cadillac,0 days 01:38:43.622000,,1,17.0,,,False,True
0 days 01:42:06.948000,PER,11,0 days 00:01:42.206000,25.0,2.0,,,0 days 00:00:31.036000,0 days 00:00:37.218000,0 days 00:00:33.952000,0 days 01:40:55.828000,0 days 01:41:33.046000,0 days 01:42:06.998000,206.0,230.0,219.0,267.0,False,HARD,11.0,True,Cadillac,0 days 01:40:24.742000,,1,17.0,,,False,True
0 days 01:43:50.471000,PER,11,0 days 00:01:43.523000,26.0,2.0,,,0 days 00:00:30.762000,0 days 00:00:36.823000,0 days 00:00:35.938000,0 days 01:42:37.760000,0 days 01:43:14.583000,0 days 01:43:50.521000,210.0,226.0,220.0,270.0,False,HARD,12.0,True,Cadillac,0 days 01:42:06.948000,,1,17.0,,,False,True
0 days 01:45:34.238000,PER,11,0 days 00:01:43.767000,27.0,2.0,,,0 days 00:00:31.980000,0 days 00:00:36.469000,0 days 00:00:35.318000,0 days 01:44:22.501000,0 days 01:44:58.970000,0 days 01:45:34.288000,203.0,232.0,221.0,237.0,False,HARD,13.0,True,Cadillac,0 days 01:43:50.471000,,1,17.0,,,False,True
0 days 01:47:19.654000,PER,11,0 days 00:01:45.416000,28.0,2.0,,,0 days 00:00:31.076000,0 days 00:00:39.122000,0 days 00:00:35.218000,0 days 01:46:05.364000,0 days 01:46:44.486000,0 days 01:47:19.704000,201.0,229.0,188.0,265.0,False,HARD,14.0,True,Cadillac,0 days 01:45:34.238000,,1,17.0,,,False,True
0 days 01:49:07.785000,PER,11,0 days 00:01:48.131000,29.0,2.0,,,0 days 00:00:34.800000,0 days 00:00:38.083000,0 days 00:00:35.248000,0 days 01:47:54.504000,0 days 01:48:32.587000,0 days 01:49:07.835000,199.0,221.0,187.0,245.0,False,HARD,15.0,True,Cadillac,0 days 01:47:19.654000,,1,17.0,,,False,True
0 days 01:50:56.528000,PER,11,0 days 00:01:48.743000,30.0,2.0,,,0 days 00:00:34.747000,0 days 00:00:38.641000,0 days 00:00:35.355000,0 days 01:49:42.582000,0 days 01:50:21.223000,0 days 01:50:56.578000,195.0,224.0,188.0,240.0,False,HARD,16.0,True,Cadillac,0 days 01:49:07.785000,,1,18.0,,,False,True
0 days 01:52:54.044000,PER,11,0 days 00:01:57.516000,31.0,2.0,,0 days 01:52:53.126000,0 days 00:00:37.355000,0 days 00:00:41.289000,0 days 00:00:38.872000,0 days 01:51:33.933000,0 days 01:52:15.222000,0 days 01:52:54.094000,123.0,217.0,,229.0,False,HARD,17.0,True,Cadillac,0 days 01:50:56.528000,,1,18.0,,,False,False
0 days 00:59:57.962000,ANT,12,0 days 00:01:43.897000,1.0,1.0,,,,0 days 00:00:37.541000,0 days 00:00:33.612000,,0 days 00:59:24.513000,0 days 00:59:58.157000,192.0,230.0,221.0,305.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:58:13.809000,,12,3.0,,,False,False
0 days 01:01:38.213000,ANT,12,0 days 00:01:40.251000,2.0,1.0,,,0 days 00:00:30.295000,0 days 00:00:36.511000,0 days 00:00:33.445000,0 days 01:00:28.290000,0 days 01:01:04.801000,0 days 01:01:38.246000,209.0,246.0,220.0,278.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:59:57.962000,,1,3.0,,,False,True
0 days 01:03:18.298000,ANT,12,0 days 00:01:40.085000,3.0,1.0,,,0 days 00:00:30.113000,0 days 00:00:36.548000,0 days 00:00:33.424000,0 days 01:02:08.359000,0 days 01:02:44.907000,0 days 01:03:18.331000,209.0,247.0,220.0,280.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:01:38.213000,,1,3.0,,,False,True
0 days 01:04:58.209000,ANT,12,0 days 00:01:39.911000,4.0,1.0,,,0 days 00:00:30.489000,0 days 00:00:36.402000,0 days 00:00:33.020000,0 days 01:03:48.820000,0 days 01:04:25.222000,0 days 01:04:58.242000,214.0,249.0,221.0,266.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:03:18.298000,,1,2.0,,,False,True
0 days 01:06:37.741000,ANT,12,0 days 00:01:39.532000,5.0,1.0,,,0 days 00:00:30.272000,0 days 00:00:36.354000,0 days 00:00:32.906000,0 days 01:05:28.514000,0 days 01:06:04.868000,0 days 01:06:37.774000,218.0,249.0,221.0,290.0,True,MEDIUM,5.0,True,Mercedes,0 days 01:04:58.209000,,12,2.0,,,False,True
0 days 01:08:18.907000,ANT,12,0 days 00:01:41.166000,6.0,1.0,,,0 days 00:00:30.511000,0 days 00:00:36.337000,0 days 00:00:34.318000,0 days 01:07:08.285000,0 days 01:07:44.622000,0 days 01:08:18.940000,217.0,251.0,221.0,284.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:06:37.741000,,21,2.0,,,False,True
0 days 01:09:58.665000,ANT,12,0 days 00:01:39.758000,7.0,1.0,,,0 days 00:00:30.261000,0 days 00:00:36.342000,0 days 00:00:33.155000,0 days 01:08:49.201000,0 days 01:09:25.543000,0 days 01:09:58.698000,219.0,250.0,220.0,287.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:08:18.907000,,1,2.0,,,False,True
